x,y,z,excitons,e_field,nestid,ed,t,eventid,cluster_id,electrons,photons
27.398218782317016,13.247826754351536,-61.46646139576977,0,23,7,0,0,93,94,1001.3525397870052,272.1646963026345
-13.836441888637488,-11.848068567276572,-110.9200343852592,0,23,7,0,0,94,95,1412.634845821835,354.45812547223255
-13.851993632226256,4.469860184204106,-114.57238257790601,0,23,7,0,0,95,96,1463.3124657022117,253.01846823043383
-15.849686744304243,-30.746102413837654,-114.60192616825506,0,23,7,0,0,96,97,1162.8582122443108,328.8474238234183
33.41238799725099,19.031344164100084,-133.44714101707262,0,23,7,0,0,97,98,1258.4121040366686,230.81560798059135
20.893121565889885,0.007417828809167283,-83.34264877306265,0,23,7,0,0,98,99,1124.579608006158,145.507352915522
8.193862553414641,10.082945351420886,-125.56948528557555,0,23,7,0,0,99,100,984.8981039777593,183.9281278241573
-5.612904057300763,-38.052055119977,-109.80652848340476,0,23,7,0,0,100,101,935.4687879251985,189.17582334243733
-6.034773945341187,21.697300402819664,-98.43989368967671,0,23,7,0,0,101,102,1413.6586865654212,311.29241800229374
36.254094455270035,14.029140088050399,-43.326734612574015,0,23,7,0,0,102,103,1381.243643964386,279.24530449788244
-22.84645722123068,29.69336720823304,-47.49816795850617,0,23,7,0,0,103,104,1004.3705479538005,276.28655259526784
-19.06212975811013,28.670616986931726,-126.55096846445488,0,23,7,0,0,104,105,1430.598793691565,235.23946078099505
18.239755994065042,-16.883578862787786,-144.70374040648605,0,23,7,0,0,105,106,1123.7648802088058,308.5990474442269
7.666240502851146,-20.77677985497686,-91.0973023832688,0,23,7,0,0,106,107,817.312856309539,223.15060398421005
31.667396620842172,-22.877824838014778,-57.076522492355096,0,23,7,0,0,107,108,1173.63309077117,152.27016764270144
-8.554876197584697,-21.489317347894062,-145.8264862576263,0,23,7,0,0,108,109,845.5227344420773,178.59168864321634
-3.353472219210354,34.62302369805468,-144.7565086892303,0,23,7,0,0,109,110,809.0195223509567,162.4573954727872
0.9239250908208321,-8.198330589989238,-2.2877433563254934,0,23,7,0,0,110,111,986.4700423739681,133.74402752994044
27.736039886868447,-16.222449727510334,-30.887834505146856,0,23,7,0,0,111,112,1280.598245053835,350.80015585689546
23.005711211994484,16.55422848226265,-93.54951937679292,0,23,7,0,0,112,113,917.2194158649982,172.59122005496317
8.594893977699856,30.352152574243952,-65.2814418339999,0,23,7,0,0,113,114,1192.7573097169902,312.4702094109135
18.105152299332513,-22.129896176411275,-115.18554701506325,0,23,7,0,0,114,115,1319.9726097161913,282.3533557476053
-5.703460608039017,15.190967513457924,-38.874593259265986,0,23,7,0,0,115,116,1391.9132735948497,364.9374567332446
-10.343843866598146,-16.56768121285848,-100.81920758784257,0,23,7,0,0,116,117,855.0258076264198,244.35647450629597
16.87910001775587,-3.518927339279144,-63.88289055755595,0,23,7,0,0,117,118,910.6923527106092,234.38874970386013
-20.64432621039749,-5.11524710560072,-133.29247641780094,0,23,7,0,0,118,119,1381.1892484812054,278.39915326482975
18.233118191031014,-10.663826660587535,-35.72702614225478,0,23,7,0,0,119,120,1280.2762947086976,223.4256377156424
-32.13844338672778,-22.352275504441522,-107.82189621853523,0,23,7,0,0,120,121,996.6793811212218,238.15190996136315
14.80841821086086,11.570178652606213,-83.45320662425644,0,23,7,0,0,121,122,1333.482236277845,214.15168211483248
2.6908008448352034,3.3612398318663383,-134.7667176084366,0,23,7,0,0,122,123,823.2249631929144,201.10029199621758
4.589534237766369,2.7962077460175356,-147.15389257580378,0,23,7,0,0,123,124,1484.595624673006,266.3665062702093
-25.25231532825366,7.460226294700963,-100.34424522442897,0,23,7,0,0,124,125,1081.8263899049036,317.2157236890884
-12.963481723149355,0.5717160322855559,-49.70270625798449,0,23,7,0,0,125,126,1147.5094288485864,171.73190205190775
15.139521139719648,-18.673348186805605,-97.98960969384056,0,23,7,0,0,126,127,1001.3459457020286,279.72141289486365
18.56993564408066,30.94047852937114,-43.0675376319517,0,23,7,0,0,127,128,1063.373124152232,178.32325678130587
-24.46928744866437,-23.97004786132448,-99.57600404849141,0,23,7,0,0,128,129,1435.9972196694778,341.73352902135264
25.289747036061968,-26.045282315200293,-81.59156843183074,0,23,7,0,0,129,130,1101.8040674940648,262.06340626177564
31.914838977648095,12.451172238613543,-119.58341435685188,0,23,7,0,0,130,131,1486.399765966265,410.8248869774458
8.226052646069512,-34.460638526892,-101.35046299101123,0,23,7,0,0,131,132,821.980867243887,140.1975486947908
15.515763123333953,-7.752230374707983,-110.18943950201805,0,23,7,0,0,132,133,882.7548073888565,111.17678701708307
-2.370113041937557,-24.6566360653128,-28.774369460350275,0,23,7,0,0,133,134,828.9288410103234,202.5908062882614
-39.755006311573474,0.339960693212086,-109.4133323310073,0,23,7,0,0,134,135,926.1943881358454,142.41319303921762
-27.362226010039432,8.920311655814325,-55.30753920564177,0,23,7,0,0,135,136,1330.2978591070842,208.54566978782577
-24.90004351750553,-14.760591947304833,-85.49939947062103,0,23,7,0,0,136,137,1271.4644251040575,259.77473394625133
-11.424524601885114,-19.235921247450964,-6.971085583860145,0,23,7,0,0,137,138,1288.9210758987742,253.96749143176334
