x,y,z,excitons,e_field,nestid,ed,t,eventid,cluster_id,electrons,photons
-13.851993632226256,4.469860184204106,-114.57238257790601,0,23,7,0,0,95,96,372.97504354116154,85.95626568705612
-15.849686744304243,-30.746102413837654,-114.60192616825506,0,23,7,0,0,96,97,454.35253708435147,88.00991282854854
33.41238799725099,19.031344164100084,-133.44714101707262,0,23,7,0,0,97,98,280.07240080710034,36.31926235412367
20.893121565889885,0.007417828809167283,-83.34264877306265,0,23,7,0,0,98,99,399.55892655177007,93.27654218013433
8.193862553414641,10.082945351420886,-125.56948528557555,0,23,7,0,0,99,100,299.8243289079705,55.937709217739204
-5.612904057300763,-38.052055119977,-109.80652848340476,0,23,7,0,0,100,101,262.1582706606899,75.05678578489868
-6.034773945341187,21.697300402819664,-98.43989368967671,0,23,7,0,0,101,102,395.5950563720749,57.52377326641492
36.254094455270035,14.029140088050399,-43.326734612574015,0,23,7,0,0,102,103,316.1942183977262,40.51882049711113
-22.84645722123068,29.69336720823304,-47.49816795850617,0,23,7,0,0,103,104,492.08642814087796,134.775833233928
-19.06212975811013,28.670616986931726,-126.55096846445488,0,23,7,0,0,104,105,415.68739924047514,114.15725598845346
18.239755994065042,-16.883578862787786,-144.70374040648605,0,23,7,0,0,105,106,332.7148703900269,67.42884930238239
7.666240502851146,-20.77677985497686,-91.0973023832688,0,23,7,0,0,106,107,449.7352416677159,82.61120077306467
31.667396620842172,-22.877824838014778,-57.076522492355096,0,23,7,0,0,107,108,120.58992422896888,24.80012351281463
-8.554876197584697,-21.489317347894062,-145.8264862576263,0,23,7,0,0,108,109,355.84851628129337,105.92905784945819
-3.353472219210354,34.62302369805468,-144.7565086892303,0,23,7,0,0,109,110,331.682503072534,93.79909054801895
0.9239250908208321,-8.198330589989238,-2.2877433563254934,0,23,7,0,0,110,111,305.6832100312185,86.13405543786415
27.736039886868447,-16.222449727510334,-30.887834505146856,0,23,7,0,0,111,112,498.05935700618295,139.64996145802564
23.005711211994484,16.55422848226265,-93.54951937679292,0,23,7,0,0,112,113,216.81551594624597,63.41614400776987
8.594893977699856,30.352152574243952,-65.2814418339999,0,23,7,0,0,113,114,427.13177193357023,75.0969596174828
18.105152299332513,-22.129896176411275,-115.18554701506325,0,23,7,0,0,114,115,338.2847574594021,92.48353842716317
-5.703460608039017,15.190967513457924,-38.874593259265986,0,23,7,0,0,115,116,161.69447442205765,39.95716139361228
-10.343843866598146,-16.56768121285848,-100.81920758784257,0,23,7,0,0,116,117,287.79027152761745,77.13300493157928
